frame,xmin,ymin,xmax,ymax,conf,cls
15,271.983154296875,389.3612060546875,839.329833984375,710.2169189453125,0.46845078468322754,7
15,0.05135345458984375,157.87005615234375,102.0875244140625,260.88238525390625,0.46038854122161865,2
15,273.0074462890625,388.42791748046875,840.7061767578125,711.9349975585938,0.3823168873786926,5
15,0.0,62.71965026855469,52.18182373046875,154.2205047607422,0.33588483929634094,2
16,1049.802734375,290.41632080078125,1230.79052734375,421.00457763671875,0.8786885142326355,2
16,848.197509765625,248.16561889648438,1010.827392578125,356.8704528808594,0.8772416114807129,2
16,333.96868896484375,267.7948913574219,499.397216796875,386.2743835449219,0.8377800583839417,2
16,698.933837890625,200.033447265625,850.19970703125,312.65863037109375,0.8328893780708313,2
16,312.0997314453125,135.69644165039062,436.4271240234375,228.33737182617188,0.8272647857666016,2
16,545.758544921875,131.69915771484375,679.2384033203125,223.68701171875,0.7927034497261047,2
16,58.26800537109375,177.08956909179688,201.41629028320312,292.6617736816406,0.7791281342506409,2
16,132.0062255859375,83.20438385009766,247.634765625,162.55746459960938,0.7532379031181335,2
16,835.253662109375,543.843994140625,1071.06298828125,717.052490234375,0.708971381187439,2
16,1002.1769409179688,114.34664916992188,1189.083251953125,310.4858093261719,0.6864777207374573,7
16,0.84051513671875,419.8260498046875,254.46568298339844,711.0841064453125,0.672094464302063,2
16,270.218017578125,381.1400146484375,828.9832763671875,710.67333984375,0.6134263277053833,7
16,0.018218994140625,155.76028442382812,89.87281799316406,266.8052062988281,0.5118687748908997,2
16,32.05870056152344,98.63162994384766,150.41392517089844,166.15359497070312,0.5040786266326904,2
16,271.6595458984375,380.67144775390625,828.3846435546875,711.6268920898438,0.4530853033065796,5
16,0.0,63.845001220703125,62.431541442871094,149.41287231445312,0.44117438793182373,2
17,1064.8182373046875,296.629150390625,1248.1436767578125,425.4600830078125,0.8660887479782104,2
17,712.10107421875,202.38714599609375,862.52294921875,314.71337890625,0.8576276898384094,2
17,325.0472106933594,265.81695556640625,490.3139953613281,382.47723388671875,0.8523008823394775,2
17,859.7745361328125,251.76889038085938,1026.4119873046875,359.6715393066406,0.8519827723503113,2
17,322.7677307128906,138.05209350585938,448.7615051269531,231.95578002929688,0.8238424062728882,2
17,53.1905517578125,175.24769592285156,193.66412353515625,290.4251708984375,0.7700273394584656,2
17,144.45147705078125,84.3349609375,257.27984619140625,162.468994140625,0.7642292380332947,2
17,557.0538330078125,133.38482666015625,690.1708984375,225.49005126953125,0.7575985789299011,2
17,822.8804931640625,539.7423095703125,1058.5263671875,716.0133056640625,0.7114923000335693,2
17,1012.3141479492188,115.62982177734375,1199.229736328125,312.75830078125,0.6730316877365112,7
17,0.8285369873046875,420.3675842285156,254.099853515625,710.8656005859375,0.6063441634178162,2
17,266.38720703125,374.2185974121094,824.0633544921875,710.8795166015625,0.5372348427772522,7
17,43.762081146240234,99.61853790283203,162.47625732421875,167.85498046875,0.5056725144386292,2
17,275.26202392578125,374.66522216796875,823.5220336914062,711.6598510742188,0.46461454033851624,5
17,0.087066650390625,64.77359771728516,75.19577026367188,150.69509887695312,0.44220125675201416,2
17,1114.8502197265625,671.8577270507812,1278.4600830078125,718.1718139648438,0.2580294609069824,2
18,1079.212158203125,298.7491455078125,1263.541259765625,429.64044189453125,0.8759447336196899,2
18,874.6395263671875,255.72607421875,1039.8128662109375,364.9066162109375,0.8745564222335815,2
18,335.16046142578125,140.01187133789062,458.80694580078125,232.53213500976562,0.8570458292961121,2
18,567.32666015625,134.45904541015625,702.462646484375,227.2261962890625,0.8278058767318726,2
18,317.4002685546875,262.95947265625,482.38494873046875,377.94500732421875,0.8208067417144775,2
18,724.7351684570312,205.9686279296875,873.8980102539062,316.60162353515625,0.8183751702308655,2
18,154.29766845703125,84.91768646240234,269.0918273925781,164.99819946289062,0.7953798770904541,2
18,46.27159118652344,171.19097900390625,185.27297973632812,288.79046630859375,0.7142918705940247,2
18,1021.738525390625,117.17306518554688,1209.81982421875,316.0757141113281,0.6649483442306519,7
18,816.730224609375,533.2955932617188,1046.524169921875,713.0643920898438,0.6610573530197144,2
18,0.0228118896484375,419.071533203125,255.0057830810547,708.556396484375,0.6350690722465515,2
18,254.00830078125,369.3938293457031,817.3970947265625,710.5869140625,0.5497907400131226,5
18,47.19282150268555,100.13723754882812,166.20408630371094,169.85775756835938,0.5323347449302673,2
18,253.70123291015625,368.8295593261719,817.6358032226562,710.349365234375,0.45982930064201355,7
18,0.02539825439453125,65.34651947021484,84.11373138427734,149.88369750976562,0.3780713677406311,2
18,0.03589630126953125,152.46279907226562,69.04882049560547,258.9406433105469,0.3687569797039032,2
18,1101.703369140625,666.13525390625,1279.508544921875,718.426025390625,0.34725672006607056,2
19,1099.050048828125,301.21875,1279.656494140625,434.58642578125,0.9039931297302246,2
19,305.9446716308594,260.14111328125,470.4665832519531,373.1236572265625,0.8843277096748352,2
19,890.693115234375,259.3122253417969,1058.9361572265625,370.4054260253906,0.8619815707206726,2
19,740.8399658203125,207.21908569335938,892.6138916015625,320.3959655761719,0.847593367099762,2
19,582.1192016601562,136.07444763183594,717.7470092773438,230.40211486816406,0.8354769349098206,2
19,349.53045654296875,142.44351196289062,474.87481689453125,236.89324951171875,0.8244041204452515,2
19,37.402099609375,169.63128662109375,177.09796142578125,285.08349609375,0.8087778091430664,2
19,168.7950439453125,85.76258850097656,285.1414794921875,167.30946350097656,0.6940991282463074,2
19,1036.12841796875,118.43798828125,1225.4951171875,321.19195556640625,0.6736214756965637,7
19,814.18896484375,525.302734375,1030.464111328125,714.1854248046875,0.6058709621429443,2
19,0.0143890380859375,418.5574951171875,253.954345703125,708.8739013671875,0.5577199459075928,2
19,69.73828125,101.6550521850586,178.1560516357422,174.80679321289062,0.48145434260368347,2
19,1085.7587890625,653.2587890625,1278.427734375,717.55419921875,0.44899284839630127,2
19,0.1012725830078125,149.24472045898438,68.92562866210938,255.81939697265625,0.379880428314209,2
19,274.7771911621094,362.9075927734375,812.1995849609375,709.345947265625,0.3797242343425751,5
19,263.51434326171875,364.2337646484375,813.0108032226562,710.3511962890625,0.37411585450172424,7
19,2.7070846557617188,65.22442626953125,100.72125244140625,129.97268676757812,0.3490188419818878,2
20,905.161376953125,261.94921875,1074.35888671875,373.468994140625,0.8938670754432678,2
20,1115.1962890625,303.521484375,1279.796875,438.52886962890625,0.8937625885009766,2
20,298.671630859375,258.4023742675781,461.7196044921875,371.3794860839844,0.8930346965789795,2
20,752.622802734375,209.68341064453125,904.69384765625,324.14251708984375,0.8651593327522278,2
20,593.3035888671875,138.26443481445312,729.4461669921875,231.59426879882812,0.8595110774040222,2
20,357.9277648925781,143.8931884765625,484.9176940917969,238.10281372070312,0.8443643450737,2
20,26.50439453125,170.38351440429688,168.74267578125,284.30316162109375,0.8049944639205933,2
20,176.6943359375,86.8711929321289,296.2665710449219,173.52401733398438,0.7286982536315918,2
20,1046.114501953125,119.52786254882812,1239.198486328125,324.8168029785156,0.7200507521629333,7
20,808.4828491210938,518.3765869140625,1019.4668579101562,714.8992919921875,0.658761739730835,2
20,0.0116424560546875,418.480712890625,254.00823974609375,709.0679931640625,0.5786390900611877,2
20,1057.564453125,643.2313232421875,1279.2421875,715.4129638671875,0.5070948600769043,2
20,87.7322998046875,102.12178039550781,185.7911376953125,178.84730529785156,0.48952579498291016,2
20,0.09662628173828125,148.37738037109375,51.083824157714844,257.325927734375,0.4043146073818207,2
20,240.60919189453125,358.3870849609375,816.0922241210938,710.0621337890625,0.34163910150527954,5
20,241.57553100585938,359.8359680175781,816.3905029296875,710.556884765625,0.3297479450702667,7
